"User Reviews & Ratings - atenolol oral","Tenormin","I take 150 MG a day. Two in the morning and one in the evening. Some days it just wont go down. Im stuck with getting dizzy I don't know if its the meds or the HBP. I feel I need stronger or more meds but Im just tired most of the time.It seems to be normally high can that be ok?  154/53 at noon"
"atenolol oral","Tenormin","I have been taking Atenolol for 5 years, since I had a pacemaker, and I have had decreased energy since."
"atenolol oral","Tenormin","I seem to be calmer and not so much tightness in my chest and blood pressure seems to be lower."
"atenolol oral","Tenormin","on minimum dosage for years but with increasing age (now 71) will increase to standard (50 mg per day) to keep BP under 130"
"User Reviews & Ratings - atenolol oral","Tenormin","This medication I use since 2005 it help my rhythm of my heart to stabilize due to fast heart rate and uncontrolled arrhythmia. 
 Atenolol  has help me maintain a good heart rhythm and good blood pressure. I'm able to enjoy working out again were before I was scare of having a heart attack and not living anymore.

My kids are glad I'm able to stay with them more thanks the Lord giving us great Doctors and nurses and other Medical staff as well as pharmacist to distribute Meds where or when needed.   "
"atenolol oral","Tenormin","It has contributed to normalizing my blood pressure in league with other drugs. My physician has been satisfied with the contro effects intented."
"atenolol oral","Tenormin","I have been taking atenolol for a month. Not having headaches day after day have been wonderful. Plus I used to get migraines for about a week straight and now there was only one minor headache. The intensity was mild - a lot easier to handle. I do get a little dizzy once in awhile, but nothing to make my life uncomforable. I feel much better without the migraines and headaches daily."
"User Reviews & Ratings - atenolol oral","Tenormin","I spent an overnight in the hospital for shortness of breath--they, & the doctor who prescribed Atenolol, couldn't find a thing. Then, I checked a website for Myasthenia Gravis (which I have & my doctors are aware of) & found that beta blockers in general are at the top of the ""DON'T TAKE"" list!"
"atenolol oral","Tenormin","I have it all: depression big time, weight gain, dizzy, nausea, symptoms starting up again re: heartbeat, hi tyglycerides, hi blood pressure, exhaustion big time.... if it wasn't for the depression I might be able to tolerate... I am working hard to lose the weight, feel it is the key to feeling better...maybe reducing the dose...it is slow when you are so tired and depressed.. really at my wits end."
"atenolol oral","Tenormin","Made me feel depresse and not myself."
"atenolol oral","Tenormin","I believe it is raising my triglycerides level but the rapid heart beat has stopped."
"User Reviews & Ratings - atenolol oral","Tenormin","I don't like these surveys"
"atenolol oral","Tenormin","I have a (phobia)fear of smothering and this medicine has worked wonderfully for over 35 years I found a doctor who prescribes this medicine a week at a time. so I asked my primary Dr. P. for a prescription and he looked it up and said people had been taking it for years with no problems. When I next saw Dr. P he told me he had 5 or more patients who he prescribrd Atenolol and it helped them all.It also helped a friend of mine last year who had a phobia. I nave been on this medication for 35 years and take 50 MG daily at night. I only double up for a day or 2 if I have a cold. I most strongly recommec this medicine for anyone with a phobia. Other names for this med are Tolfronil and Imipimine."
"atenolol oral","Tenormin","I was taking this drug for eleven years. My new cardiovascular doctor took me off it and said I should never have been on it in the first place--didn't say why.  But I was having afib with it a lot, and felt like passing out many, many times.  I read on another medical site on the web that it should not be taken with a calcium channel blocker, which I was also on (Norvasc).  I have read many reviews about this, and I am getting a second opinion about the fact that my new doctor said I needed a pacemaker.  I think the combination of these two drugs could easily be the cause.  If you are taking a beta blocker with a calcium channel blocker, be sure to read all you can about it. I believe it is very dangerous."
"atenolol oral","Tenormin","Prescribed, 50mg, eventually ended up @ 75mg 1x day for last 8-10yrs for HBP. No major side effects and was well controlled until last check-up and BP was high, also labs indicated ""leaky"" or higher protein levels in kidney.  So Doc's prescribed lisinoprol 20mg to take, that might help w/both and possibly reduce or replace atenolol?  Anyone else have similar experiences?   No history of Heart Attacks.. "
"atenolol oral","Tenormin","I have been on this drug for 8 months and overall i have been quite pleased with the outcome, but i have noticed when i take it late at night i get very weird dreams.
 also i am a lot less tolerant to heat and considering i live in Western Australia where the summer temperatures average
 35 + Celsius  i really felt the heat last summer.
    i have also had some slight Odeama in the ankle & lower leg area"
"User Reviews & Ratings - atenolol oral","Tenormin","I started  taking this medication 3 months  ago after 2 other types of  bp medication i have gained 10 lbs.  I am going to try something else   "
"atenolol oral","Tenormin","BLOOD PRESSURE AND HEART RATE INCREASE WITH ANY ACTIVITY AFTER TAKING"
"atenolol oral","Tenormin","good for 8 yrs now having problem.  dont know if it the meds or what at this time."
"atenolol oral","Tenormin","This med. has been effective in taking care of my rapid heart rate but makes me tired and I dont sleep well. Guess its a trade off. "
"atenolol oral","Tenormin","Have taken atenolol for 22 years. I was diagnosed with high diastolic blood pressure at age 17 but did not treat it until age 35 when signs of kidney damage, elevated levels of creatinine in my blood appeared.  Have taken 25 mg daily ever since.  At age 57 my blood pressure is now usually around 125/80. Kidney function is normal."
"User Reviews & Ratings - atenolol oral","Tenormin","Jerks..."
"atenolol oral","Tenormin","The effectiveness of many medications is such a trade off between the obvious effect (the good thing) and the side effects or negative stuff, which can be many. The cold hands and feet in the beginning of treatment with atenolol or tenormin as I new it 30 years ago tells us what? That something is just not completely correct here but your body is amazing and it adjusts, your body can adjust to many things that might not be totally good for you. I am not belittling atenolol because I believe the overall good for me as far as blood pressure is concerned  is a good thing. I do believe that it has contributed to ED and fatigue, but whats the trade off? again...Life is never perfect and my wife who has heart issues and POTS and other things has been prescribed medicine time and time again but ends up never taking anything. My take on it is she skips the effects and goes right to the side effects. Its quite a phenomena. For me I would like to try a new blood pressure medicine but after so much time, don't know if its worth it. Although.....I believe that sex and love and the ability to perform is life and without it, well, it has a psychological effect on you.. In the end a beta blocker and an aspirin will probably save my life one day only to linger on for another day... HaH! I am being melodramatic, what can I say , I guess thats just me.....:)"
